tns_index,epoch,length_tns,pkt_type,len_mode,frame_numbers,conn_id,direction,src_ip,src_port,dst_ip,dst_port,canon_a_ip,canon_a_port,canon_b_ip,canon_b_port,pdu_index_in_conn,delta_t_in_conn,conn_len,direction_num
1598,1742830353.8117552,151,6,len4,5172,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3322,0.007112026214599609,5474,1.0
1607,1742830353.865727,170,6,len4,5196,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3340,0.0032999515533447266,5474,1.0
1609,1742830353.881243,151,6,len4,5200,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3344,0.006570100784301758,5474,1.0
4417,1742830353.938913,725,6,len4,5230,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3364,0.00032019615173339844,5474,0.0
1623,1742830353.961261,574,6,len4,5280,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3378,0.0009441375732421877,5474,1.0
4430,1742830353.986575,1330,6,len4,5289,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3385,0.0005369186401367189,5474,0.0
4432,1742830354.002483,392,6,len4,5293,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3389,0.00015592575073242188,5474,0.0
4434,1742830354.018225,183,6,len4,5297,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3393,7.700920104980469e-05,5474,0.0
4435,1742830354.019003,297,6,len4,5299,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3395,0.0001819133758544922,5474,0.0
1632,1742830354.02531,170,6,len4,5300,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3396,0.006307125091552734,5474,1.0
4437,1742830354.028241,4301,6,len4,"5303,5304,5305",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3399,0.0002219676971435547,5474,0.0
4440,1742830354.043518,357,6,len4,5312,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3405,0.00016617774963378906,5474,0.0
4454,1742830354.130491,447,6,len4,5346,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3433,0.00014591217041015625,5474,0.0
1655,1742830354.150227,151,6,len4,5357,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3442,0.00495600700378418,5474,1.0
4460,1742830354.154037,498,6,len4,5360,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3445,0.0001780986785888672,5474,0.0
4463,1742830354.171051,333,6,len4,5368,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3451,0.00016498565673828125,5474,0.0
1663,1742830354.193553,3686,6,len4,"5378,5379,5380",10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3458,0.005357980728149414,5474,1.0
4472,1742830354.215863,722,6,len4,5394,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3469,9.298324584960938e-05,5474,0.0
1674,1742830354.2504401,170,6,len4,5407,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3480,0.007523775100708008,5474,1.0
4489,1742830354.3451211,392,6,len4,5440,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3502,0.0002110004425048828,5474,0.0
1686,1742830354.371097,170,6,len4,5443,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3505,0.014854192733764647,5474,1.0
4498,1742830354.4194481,1899,6,len4,"5461,5462",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3520,0.00024700164794921875,5474,0.0
4503,1742830354.457062,183,6,len4,5473,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3530,8.392333984375e-05,5474,0.0
1727,1742830354.6908731,523,6,len4,5544,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3588,0.003599882125854492,5474,1.0
4533,1742830354.691166,3226,6,len4,"5545,5546,5547",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3589,0.0002930164337158203,5474,0.0
1728,1742830354.702768,1064,6,len4,5549,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3590,0.011602163314819336,5474,1.0
4539,1742830354.733137,922,6,len4,5560,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3601,0.00020194053649902344,5474,0.0
4545,1742830354.734737,280,6,len4,5572,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3613,3.0994415283203125e-05,5474,0.0
1742,1742830354.735165,42,6,len4,5577,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3618,6.508827209472656e-05,5474,1.0
4549,1742830354.735323,264,6,len4,5580,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3621,3.3855438232421875e-05,5474,0.0
1744,1742830354.735533,42,6,len4,5581,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3622,0.00021004676818847656,5474,1.0
1745,1742830354.735698,39,6,len4,5583,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3624,5.888938903808594e-05,5474,1.0
1751,1742830354.736358,39,6,len4,5595,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3636,7.891654968261719e-05,5474,1.0
1753,1742830354.7366,39,6,len4,5599,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3640,9.79900360107422e-05,5474,1.0
4559,1742830354.7366462,280,6,len4,5600,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3641,4.601478576660156e-05,5474,0.0
4563,1742830354.73712,280,6,len4,5608,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3649,2.09808349609375e-05,5474,0.0
1759,1742830354.737309,39,6,len4,5611,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3652,9.107589721679688e-05,5474,1.0
4568,1742830354.74472,183,6,len4,5618,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3659,4.100799560546875e-05,5474,0.0
1764,1742830354.75405,687,6,len4,5624,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3662,0.004064083099365234,5474,1.0
4570,1742830354.754205,720,6,len4,5625,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3663,0.00015497207641601562,5474,0.0
1765,1742830354.7596471,170,6,len4,5626,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3664,0.005441904067993164,5474,1.0
4575,1742830354.781885,515,6,len4,5635,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3673,0.00015282630920410156,5474,0.0
1784,1742830354.873282,151,6,len4,5664,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3702,0.001186847686767578,5474,1.0
4597,1742830354.923649,598,6,len4,5681,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3717,0.00023508071899414062,5474,0.0
1796,1742830354.95482,170,6,len4,5690,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3726,0.003628969192504883,5474,1.0
4613,1742830355.016867,183,6,len4,5713,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3749,8.20159912109375e-05,5474,0.0
1810,1742830355.031263,517,6,len4,5720,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3754,0.0036001205444335938,5474,1.0
4628,1742830355.086454,72,6,len4,5787,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3775,3.814697265625e-06,5474,0.0
4631,1742830355.133881,183,6,len4,5794,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3781,0.00014710426330566406,5474,0.0
4635,1742830355.2230859,183,6,len4,5805,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3789,7.510185241699219e-05,5474,0.0
1826,1742830355.2394571,151,6,len4,5807,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3790,0.016370773315429688,5474,1.0
1832,1742830355.761924,579,6,len4,5822,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3802,0.4788970947265625,5474,1.0
1833,1742830356.074757,183,6,len4,5825,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3804,0.3125441074371338,5474,1.0
4643,1742830356.074906,134,6,len4,5826,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3805,0.00014901161193847656,5474,0.0
4644,1742830356.2207232,364,6,len4,5829,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3807,0.00023293495178222656,5474,0.0
1839,1742830356.25396,151,6,len4,5840,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3816,0.008935928344726562,5474,1.0
4649,1742830356.254042,183,6,len4,5841,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3817,8.20159912109375e-05,5474,0.0
4652,1742830356.280336,1024,6,len4,5847,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3823,0.0002028942108154297,5474,0.0
1843,1742830356.291307,527,6,len4,5848,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3824,0.0109710693359375,5474,1.0
4660,1742830356.3664892,944,6,len4,5875,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3839,0.0385289192199707,5474,0.0
4661,1742830356.378558,1344,6,len4,5877,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3841,0.0002980232238769531,5474,0.0
1852,1742830356.395358,527,6,len4,5879,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3842,0.0168001651763916,5474,1.0
1859,1742830356.496801,182,6,len4,5902,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3856,0.018445968627929688,5474,1.0
1860,1742830356.509852,933,6,len4,5904,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3858,0.012842893600463869,5474,1.0
4679,1742830356.5941849,135,6,len4,5924,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3877,9.918212890625e-05,5474,0.0
1871,1742830356.627086,164,6,len4,5928,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3880,0.0005369186401367189,5474,1.0
4690,1742830356.6896038,217,6,len4,5949,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3899,0.00010895729064941406,5474,0.0
4694,1742830356.723924,749,6,len4,5961,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3907,0.00032401084899902344,5474,0.0
4696,1742830356.7418618,2614,6,len4,"5965,5966",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3911,0.00031495094299316406,5474,0.0
1896,1742830356.828534,466,6,len4,5998,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3930,0.005060911178588867,5474,1.0
1897,1742830356.8305712,164,6,len4,6000,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3932,0.0019009113311767574,5474,1.0
1898,1742830356.847112,164,6,len4,6003,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3934,0.01651787757873535,5474,1.0
1910,1742830357.635753,1244,6,len4,6053,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3956,0.002332925796508789,5474,1.0
4719,1742830357.640079,289,6,len4,6058,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3959,0.0001621246337890625,5474,0.0
4727,1742830357.722009,366,6,len4,6074,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3975,0.00023293495178222656,5474,0.0
1921,1742830357.7361789,584,6,len4,6077,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3978,0.005972146987915039,5474,1.0
1926,1742830357.875761,182,6,len4,6088,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3988,0.10651111602783203,5474,1.0
1928,1742830357.905097,183,6,len4,6093,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3992,0.008910894393920898,5474,1.0
4737,1742830357.926949,2239,6,len4,"6097,6098",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3995,0.0005171298980712892,5474,0.0
4746,1742830358.067632,329,6,len4,6122,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4013,0.0002200603485107422,5474,0.0
4751,1742830358.157057,4296,6,len4,"6139,6140,6141",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4023,0.0003571510314941406,5474,0.0
4752,1742830358.174869,1316,6,len4,6144,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4025,0.00021696090698242188,5474,0.0
4762,1742830358.524612,344,6,len4,6177,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4045,0.00017786026000976562,5474,0.0
1966,1742830359.134231,1064,6,len4,6208,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4068,0.018774986267089844,5474,1.0
4776,1742830359.174715,688,6,len4,6214,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4073,0.00023794174194335938,5474,0.0
4777,1742830359.1944141,3906,6,len4,"6217,6218,6219",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4075,0.0005078315734863281,5474,0.0
4783,1742830359.291966,1316,6,len4,6235,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4087,0.00020599365234375,5474,0.0
4785,1742830359.301586,973,6,len4,6241,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4091,0.00045180320739746094,5474,0.0
4786,1742830359.310668,330,6,len4,6243,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4093,0.00014710426330566406,5474,0.0
4788,1742830359.325823,1840,6,len4,"6247,6248",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4097,0.0001690387725830078,5474,0.0
1982,1742830359.3400712,615,6,len4,6254,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4100,0.007384061813354492,5474,1.0
4791,1742830359.34461,3886,6,len4,"6257,6258,6259",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4103,0.00041103363037109375,5474,0.0
1992,1742830359.444635,594,6,len4,6278,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4120,0.006718873977661133,5474,1.0
4806,1742830359.506461,2097,6,len4,"6302,6303",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4133,0.0005698204040527344,5474,0.0
4809,1742830359.667682,299,6,len4,6312,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4139,0.00021386146545410162,5474,0.0
4811,1742830359.6781552,692,6,len4,6316,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4143,0.0002000331878662109,5474,0.0
2004,1742830359.687006,1162,6,len4,6317,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4144,0.008851051330566406,5474,1.0
2019,1742830359.995553,7141,6,len4,"6369,6370,6371,6372,6373",10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4172,2.8133392333984368e-05,5474,1.0
4831,1742830360.0853179,467,6,len4,6399,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4185,0.0010950565338134766,5474,0.0
4837,1742830360.136695,2016,6,len4,"6414,6415",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4197,8.20159912109375e-05,5474,0.0
2035,1742830360.164085,766,6,len4,6431,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4204,0.006789922714233398,5474,1.0
2036,1742830360.1650321,545,6,len4,6433,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4206,0.0007028579711914062,5474,1.0
2037,1742830360.172142,1218,6,len4,6435,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4208,0.006915092468261719,5474,1.0
4848,1742830360.1937802,4763,6,len4,"6459,6460,6461,6462",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4218,5.388259887695313e-05,5474,0.0
4857,1742830360.225143,3375,6,len4,"6522,6523,6524",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4238,0.003135919570922852,5474,0.0
4859,1742830360.234999,1212,6,len4,6535,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4242,0.0003638267517089844,5474,0.0
4878,1742830360.2729619,168,6,len4,6577,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4280,6.198883056640625e-06,5474,0.0
4880,1742830360.2823849,1344,6,len4,6581,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4284,0.00017213821411132812,5474,0.0
2088,1742830360.293631,21,6,len4,6606,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4309,6.818771362304688e-05,5474,1.0
4896,1742830360.293972,978,6,len4,6613,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4316,2.8133392333984368e-05,5474,0.0
2092,1742830360.2940528,21,6,len4,6614,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4317,8.106231689453125e-05,5474,1.0
4898,1742830360.294173,220,6,len4,6617,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4320,2.288818359375e-05,5474,0.0
4899,1742830360.294258,214,6,len4,6619,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4322,2.002716064453125e-05,5474,0.0
2101,1742830360.306218,537,6,len4,6632,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4335,0.006219863891601562,5474,1.0
2108,1742830360.315614,21,6,len4,6646,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4349,8.606910705566406e-05,5474,1.0
4913,1742830360.315638,208,6,len4,6647,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4350,2.408027648925781e-05,5474,0.0
4919,1742830360.316367,283,6,len4,6659,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4362,2.7894973754882812e-05,5474,0.0
2116,1742830360.3165472,21,6,len4,6662,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4365,7.796287536621094e-05,5474,1.0
2117,1742830360.316646,21,6,len4,6664,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4367,7.700920104980469e-05,5474,1.0
4923,1742830360.316784,978,6,len4,6667,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4370,2.384185791015625e-05,5474,0.0
4926,1742830360.317082,214,6,len4,6673,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4376,2.193450927734375e-05,5474,0.0
2122,1742830360.3171551,21,6,len4,6674,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,4377,7.295608520507812e-05,5474,1.0
4928,1742830360.317282,234,6,len4,6677,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,4380,2.598762512207031e-05,5474,0.0
